date,momRet,scldfctVol,momRetScld
1984-05,0.004958102082463779,1.4728796241980238,0.010991148600699274
1984-06,0.06747121767384162,1.353943360036105,0.09400678236331933
1984-07,0.07734256355924964,1.3333414486337605,0.10585744561593544
1984-08,-0.026520724750235578,1.1935214959849418,-0.03004682666183102
1984-09,0.038296721201425174,1.0948385189837548,0.042744336785362394
1984-10,0.02471746909749347,1.11462940441927,0.028697111903083557
1984-11,0.05634042157339143,1.1513341350305244,0.06597138972517855
1984-12,0.014509627292443778,1.1632579027464856,0.017923289191418824
1985-01,-0.16857443728769428,1.1473112006057435,-0.19244981723204482
1985-02,0.013834872267624223,1.3206866853918773,0.02013151437322153
1985-03,0.03607753137498025,1.4375887648968246,0.05457770411224461
1985-04,0.05522516314604678,1.4850595546092062,0.08550508497807527
1985-05,0.06884871318562158,1.4728882003518446,0.10452751938283265
1985-06,0.07918088166877607,1.4917210105127012,0.12082025037405311
1985-07,-0.07411948428864276,1.5945971892548856,-0.1145042187423111
1985-08,0.04606272337586359,1.5890148411001206,0.07643393269178735
1985-09,0.08394731098228231,1.6668380215357885,0.14392759788017176
1985-10,0.09780527299182872,1.5500262234228486,0.1551759083786135
1985-11,-0.01815090424693081,1.4854397889365631,-0.024000892661055637
1985-12,0.011322375592771031,1.455454487316946,0.019439656531146612
1986-01,0.0455380995443001,1.4120404960178303,0.0666090674459427
1986-02,0.04210603322272745,1.41459874914818,0.06176051529894731
1986-03,0.02589451273780946,1.3791512842323703,0.03798735820231561
1986-04,0.005888063576681689,1.3164041255477315,0.00939637263667931
1986-05,0.00042293161131000574,1.3433683355117485,0.002250657778728392
1986-06,0.08691451276767671,1.2652412015388506,0.11134707681334108
1986-07,0.03368721622031308,1.2749369384474036,0.04437874839266817
1986-08,-0.005259226747621158,1.2728918480318432,-0.005439124353051518
1986-09,-0.05793550260909178,1.200900604847773,-0.06867072740360308
1986-10,0.10647283877451916,1.1568704522282454,0.12389688522335296
1986-11,0.0450957676354275,1.1332607453930084,0.0516249801516272
1986-12,0.023340161662956556,1.1627744193133323,0.02793693757895893
1987-01,-0.01688368647718379,1.1562439282729198,-0.0188654354773611
1987-02,-0.021050267754158497,1.1700700454256738,-0.023898986552000435
1987-03,-0.0013113660941557644,1.1860985315325223,-0.0006807463003768366
1987-04,0.05593059537976999,1.2921708896948305,0.07355743910769623
1987-05,-0.007602294532982813,1.2956372950253714,-0.00872639460360361
1987-06,0.013842749004449137,1.3376841417197507,0.02013810970131328
